Start	End	Biotype	Strand	Name	Locus_tag	Product	ECKnb
1468784	1469149	protein_coding	C	insC2	b1403		ECK0357
1469358	1470509	protein_coding	D	insI2	b1404		ECK0258
1474221	1475081	protein_coding	D	pdxI	b1406		ECK1399
1475144	1477450	protein_coding	D	ydbD	b1407		ECK1400
1477621	1478226	protein_coding	D	ynbA	b1408		ECK1401
1478226	1479122	protein_coding	D	ynbB	b1409		ECK1402
1479138	1480895	protein_coding	D	ynbC	b1410		ECK1403
1480909	1482201	protein_coding	D	ynbD	b1411		ECK1404
1482255	1482860	protein_coding	C	azoR	b1412		ECK1405
1483061	1486963	protein_coding	D	hrpA	b1413		ECK1406
1487235	1488035	protein_coding	D	ydcF	b1414		ECK1407
1488232	1489671	protein_coding	D	aldA	b1415		ECK1408
1490902	1491432	protein_coding	D	cybB	b1418		ECK1410
1491442	1491506	ncRNA	C	rydC	b4597		ECK4407
1491677	1491850	protein_coding	D	ydcA	b1419		ECK1411
1491876	1491944	protein_coding	D	yncP	b4774		ECK4631
1491922	1492071	protein_coding	C	hokB	b4428		ECK1412
1491962	1492129	protein_coding	C	mokB	b1420		ECK1413
1492119	1492175	ncRNA	D	sokB	b4429		ECK1414
1492470	1494110	protein_coding	D	trg	b1421		ECK1415
1494148	1495071	protein_coding	C	ydcI	b1422		ECK1416
1495288	1496631	protein_coding	D	ydcJ	b1423		ECK1417
1496856	1498511	protein_coding	D	opgD	b1424		ECK1418
1498651	1498875	protein_coding	D	ydcH	b1426		ECK1419
1498938	1499477	protein_coding	D	rimL	b1427		ECK1420
1499469	1500449	protein_coding	C	ydcK	b1428		ECK1421
1500573	1501565	protein_coding	D	tehA	b1429		ECK1422
1501562	1502155	protein_coding	D	tehB	b1430		ECK1423
1502457	1503125	protein_coding	D	ydcL	b1431		ECK1424
1503657	1504865	protein_coding	D	insQ	b1432		ECK1426
1504905	1506080	protein_coding	C	ydcO	b1433		ECK1427
1506172	1506708	protein_coding	D	sutR	b1434		ECK1428
1506781	1508742	protein_coding	D	rlhA	b1435		ECK1429
1508834	1509064	protein_coding	C	yncJ	b1436		ECK1430
1509286	1509462	protein_coding	D	hicA	b4532		ECK1431
1509508	1509924	protein_coding	D	hicB	b1438		ECK1432
1510003	1511409	protein_coding	D	ydcR	b1439		ECK1433
1511654	1512799	protein_coding	D	ydcS	b1440		ECK1434
1512817	1513830	protein_coding	D	ydcT	b1441		ECK1435
1513831	1514772	protein_coding	D	ydcU	b1442		ECK1436
1514762	1515556	protein_coding	D	ydcV	b1443		ECK1437
1515578	1517002	protein_coding	D	patD	b1444		ECK1438
1517099	1517194	protein_coding	C	yncL	b4598		ECK4408
1517389	1517562	protein_coding	D	ortT	b1445		ECK1439
1517648	1517881	protein_coding	D	ydcY	b1446		ECK1440
1517882	1518331	protein_coding	C	ydcZ	b1447		ECK1441
1518328	1518846	protein_coding	C	mnaT	b1448		ECK1442
1519027	1520064	protein_coding	D	curA	b1449		ECK1443
1520262	1520927	protein_coding	D	mcbR	b1450		ECK1444
1520963	1523065	protein_coding	C	yncD	b1451		ECK1445
1523307	1524368	protein_coding	D	yncE	b1452		ECK1446
1524481	1525980	protein_coding	C	ansP	b1453		ECK1447
1526247	1526864	protein_coding	D	yncG	b1454		ECK1448
1526940	1527152	protein_coding	D	yncH	b1455		ECK1449
1529922	1530404	protein_coding	D	ydcD	b1457		ECK1451
1530319	1530504	protein_coding	C	yncO	b4745		ECK4602
1531816	1532952	protein_coding	D	ydcC	b1460		ECK1454
1533052	1533285	protein_coding	D	pptA	b1461		ECK1455
1533282	1533851	protein_coding	C	yddH	b1462		ECK1456
1534024	1534869	protein_coding	D	nhoA	b1463		ECK1457
1534965	1535858	protein_coding	C	yddE	b1464		ECK1458
1535937	1536617	protein_coding	C	narV	b1465		ECK1459
1536614	1537309	protein_coding	C	narW	b1466		ECK1460
1537309	1538853	protein_coding	C	narY	b1467		ECK1461
1538850	1542590	protein_coding	C	narZ	b1468		ECK1462
1542672	1544060	protein_coding	C	narU	b1469		ECK1463
1544758	1545714	protein_coding	C	yddK	b1471		ECK1465
1545738	1546028	protein_coding	C	yddL	b1472		ECK1466
1546288	1547169	protein_coding	C	yddG	b1473		ECK1467
1547401	1550448	protein_coding	D	fdnG	b1474		ECK1468
1550461	1551345	protein_coding	D	fdnH	b1475		ECK1469
1551338	1551991	protein_coding	D	fdnI	b1476		ECK1470
1552398	1552682	protein_coding	C	yddM	b1477		ECK1471
1552828	1553838	protein_coding	C	adhP	b1478		ECK1472
1553972	1555669	protein_coding	C	maeA	b1479		ECK1473
1555826	1555963	protein_coding	C	sra	b1480		ECK1474
1556065	1556280	protein_coding	C	bdm	b1481		ECK1475
1556625	1557056	protein_coding	D	osmC	b1482		ECK1476
1557112	1558038	protein_coding	C	ddpF	b1483		ECK1477
1558031	1559017	protein_coding	C	ddpD	b1484		ECK1478
1559014	1559910	protein_coding	C	ddpC	b1485		ECK1479
1559907	1560929	protein_coding	C	ddpB	b1486		ECK1480
1560931	1562481	protein_coding	C	ddpA	b1487		ECK1481
1562495	1563076	protein_coding	C	ddpX	b1488		ECK1482
1563334	1565733	protein_coding	C	dosP	b1489		ECK1483
1565758	1567140	protein_coding	C	dosC	b1490		ECK1484
1567178	1567219	protein_coding	C	yddY	b4746		ECK4603
1567504	1568823	protein_coding	C	digH	b1491		ECK1485
1568954	1570489	protein_coding	C	gadC	b1492		ECK1486
1570645	1572045	protein_coding	C	gadB	b1493		ECK1487
1572407	1575202	protein_coding	C	pqqL	b1494		ECK1488
1575247	1577619	protein_coding	C	yddB	b1495		ECK1489
1577657	1579342	protein_coding	C	yddA	b1496		ECK1490
1579545	1579667	protein_coding	D	yneP	b4747		ECK4604
1579633	1580790	protein_coding	C	ydeM	b1497		ECK1491
1580842	1582524	protein_coding	C	ydeN	b1498		ECK1492
1582926	1583687	protein_coding	C	ydeO	b1499		ECK1493
1583762	1583959	protein_coding	C	safA	b1500		ECK4475
1584207	1586486	protein_coding	C	ydeP	b1501		ECK1494
1586820	1587734	protein_coding	C	ydeQ	b1502		ECK1495
1587793	1588296	protein_coding	C	ydeR	b1503		ECK1496
1588309	1588839	protein_coding	C	ydeS	b1504		ECK1497
1588853	1590001	protein_coding	C	ydeT	b1505		ECK1498
1590854	1592176	protein_coding	C	hipA	b1507		ECK1500
1592176	1592442	protein_coding	C	hipB	b1508		ECK1501
1598617	1600209	protein_coding	C	lsrK	b1511		ECK1504
1600288	1601241	protein_coding	C	lsrR	b1512		ECK1505
1601490	1603025	protein_coding	D	lsrA	b1513		ECK1506
1603019	1604047	protein_coding	D	lsrC	b1514		ECK1507
1604047	1605039	protein_coding	D	lsrD	b1515		ECK1508
1605051	1606073	protein_coding	D	lsrB	b1516		ECK1509
1606100	1606975	protein_coding	D	lsrF	b1517		ECK1510
1606999	1607289	protein_coding	D	lsrG	b1518		ECK1511
1607346	1608104	protein_coding	D	tam	b1519		ECK1512
1608108	1609022	protein_coding	C	yneE	b1520		ECK1513
1609229	1610680	protein_coding	C	uxaB	b1521		ECK1514
1610907	1611854	protein_coding	C	dgcF	b1522		ECK1515
1611966	1612325	protein_coding	C	yneG	b1523		ECK1516
1612325	1613251	protein_coding	C	glsB	b1524		ECK1517
1613315	1614703	protein_coding	C	sad	b1525		ECK1518
1614804	1615685	protein_coding	D	yneJ	b1526		ECK1519
1615763	1616878	protein_coding	D	yneK	b1527		ECK1520
1617028	1618218	protein_coding	D	ydeA	b1528		ECK1521
1618243	1618908	protein_coding	C	marC	b1529		ECK1522
1619120	1619554	protein_coding	D	marR	b1530		ECK1523
1619574	1619957	protein_coding	D	marA	b1531		ECK1524
1619989	1620207	protein_coding	D	marB	b1532		ECK1525
1620238	1621137	protein_coding	C	eamA	b1533		ECK1526
1621332	1622519	protein_coding	D	ydeE	b1534		ECK1527
1622646	1622741	protein_coding	D	mgtS	b4599		ECK4409
1622741	1622845	protein_coding	D	mgtT	b4775		ECK4632
1622817	1622914	ncRNA	C	mgrR	b4698		ECK4510
1622960	1623850	protein_coding	C	dgcZ	b1535		ECK1528
1624105	1624497	protein_coding	C	ydeI	b1536		ECK1529
1624773	1625291	protein_coding	D	ydeJ	b1537		ECK1530
1625335	1627380	protein_coding	C	dcp	b1538		ECK1531
1627517	1628263	protein_coding	D	ydfG	b1539		ECK1532
1628352	1629038	protein_coding	D	rspR	b1540		ECK1533
1629215	1629418	protein_coding	D	ydfZ	b1541		ECK1534
1629453	1630913	protein_coding	C	ydfI	b1542		ECK1535
1631002	1632285	protein_coding	C	ydfJ	b1543		ECK1536
1632890	1633003	protein_coding	D	ynfT	b4748		ECK4605
1633072	1633305	protein_coding	D	ydfK	b1544		ECK1537
1633622	1634212	protein_coding	D	pinQ	b1545		ECK1538
1634310	1634885	protein_coding	C	tfaQ	b1546		ECK1539
1634885	1635847	protein_coding	C	stfQ	b1547		ECK1540
1635798	1636367	protein_coding	C	nohA	b1548		ECK1541
1636756	1636989	protein_coding	D	ynfO	b4533		ECK1542
1637047	1637457	protein_coding	D	ydfO	b1549		ECK1543
1637609	1637782	protein_coding	C	gnsB	b1550		ECK1544
1637954	1638109	protein_coding	C	ynfN	b1551		ECK1545
1638188	1638253	protein_coding	C	ynfR	b4749		ECK4606
1638256	1638444	protein_coding	C	ynfQ	b4724		ECK4581
1638455	1638667	protein_coding	C	cspI	b1552		ECK1546
1639030	1639527	protein_coding	C	rzpQ	b1553		ECK1547
1639080	1639334	protein_coding	C	rzoQ	b4689		ECK4503
1639524	1640057	protein_coding	C	rrrQ	b1554		ECK1548
1640054	1640365	protein_coding	C	ydfR	b1555		ECK1549
1640370	1640585	protein_coding	C	essQ	b1556		ECK1550
1640805	1640975	protein_coding	D	ynfU	b4776		ECK4633
1641339	1641554	protein_coding	C	cspB	b1557		ECK1551
1641855	1642067	protein_coding	D	cspF	b1558		ECK1552
1642122	1642211	protein_coding	D	ynfS	b4750		ECK4607
1642489	1643241	protein_coding	C	ydfT	b1559		ECK1553
1643255	1644304	protein_coding	C	ydfU	b1560		ECK1554
1644651	1644902	protein_coding	C	rem	b1561		ECK1555
1645119	1645274	protein_coding	C	hokD	b1562		ECK1556
1645346	1645633	protein_coding	C	relE	b1563		ECK1557
1645633	1645872	protein_coding	C	relB	b1564		ECK1558
1645897	1646202	protein_coding	D	ydfV	b1565		ECK1559
1646405	1646737	protein_coding	D	flxA	b1566		ECK1560
1647174	1647323	protein_coding	C	ydfW	b1567		ECK1561
1647346	1647636	protein_coding	C	ydfX	b1568		ECK1562
1647620	1647850	protein_coding	C	dicC	b1569		ECK1563
1647934	1648341	protein_coding	D	dicA	b1570		ECK1564
1648508	1648663	protein_coding	D	ydfA	b1571		ECK1565
1648665	1648793	protein_coding	D	ydfB	b1572		ECK1566
1648823	1649041	protein_coding	D	ydfC	b1573		ECK1567
1649382	1649434	ncRNA	D	dicF	b1574		ECK1568
1649609	1649797	protein_coding	D	dicB	b1575		ECK1569
1649794	1649985	protein_coding	D	ydfD	b1576		ECK1570
1652728	1652838	protein_coding	C	ynfP	b4534		ECK1574
1652896	1653915	protein_coding	C	rspB	b1580		ECK1575
1653927	1655141	protein_coding	C	rspA	b1581		ECK1576
1655347	1655673	protein_coding	C	ynfA	b1582		ECK1577
1655808	1656149	protein_coding	D	ynfB	b1583		ECK1578
1656184	1656744	protein_coding	D	speG	b1584		ECK1579
1656747	1657457	protein_coding	C	ynfC	b1585		ECK1580
1657565	1657870	protein_coding	D	ynfD	b1586		ECK1581
1658069	1660495	protein_coding	D	ynfE	b1587		ECK1582
1660556	1662979	protein_coding	D	ynfF	b1588		ECK1583
1662990	1663607	protein_coding	D	ynfG	b1589		ECK1584
1663609	1664463	protein_coding	D	ynfH	b1590		ECK1585
1664506	1665120	protein_coding	D	dmsD	b1591		ECK1586
1665315	1666571	protein_coding	D	clcB	b1592		ECK1587
1666524	1667219	protein_coding	C	bidA	b1593		ECK1588
1667344	1668564	protein_coding	C	mlc	b1594		ECK1589
1668699	1669592	protein_coding	C	ynfL	b1595		ECK1590
1669699	1670952	protein_coding	D	ynfM	b1596		ECK1591
1671376	1671684	protein_coding	D	asr	b1597		ECK1592
1671777	1671860	protein_coding	D	ydgU	b4601		ECK4410
1671960	1672781	protein_coding	D	ydgD	b1598		ECK1593
1672820	1673149	protein_coding	C	mdtI	b1599		ECK1594
1673136	1673501	protein_coding	C	mdtJ	b1600		ECK1595
1673608	1673709	protein_coding	C	mdtU	b4777		ECK4634
1673913	1674947	protein_coding	D	tqsA	b1601		ECK1596
1674972	1676360	protein_coding	C	pntB	b1602		ECK1597
1676371	1677903	protein_coding	C	pntA	b1603		ECK1598
1678427	1679371	protein_coding	D	ydgH	b1604		ECK1599
1679557	1680939	protein_coding	D	ydgI	b1605		ECK1600
1680976	1681698	protein_coding	D	folM	b1606		ECK1601
1681695	1682030	protein_coding	C	ydgC	b1607		ECK1602
1682159	1682878	protein_coding	D	rstA	b1608		ECK1603
1682882	1684183	protein_coding	D	rstB	b1609		ECK1604
1684259	1685188	protein_coding	D	tus	b1610		ECK1605
1685185	1686588	protein_coding	C	fumC	b1611		ECK1606
1686731	1688377	protein_coding	C	fumA	b1612		ECK1607
1688576	1689751	protein_coding	D	manA	b1613		ECK1608
1689852	1691360	protein_coding	D	ydgA	b1614		ECK1609
1691586	1692851	protein_coding	C	uidC	b1615		ECK1610
1692890	1694263	protein_coding	C	uidB	b1616		ECK1611
1694260	1696071	protein_coding	C	uidA	b1617		ECK1612
1696462	1697052	protein_coding	C	uidR	b1618		ECK1613
1697273	1698040	protein_coding	C	hdhA	b1619		ECK1614
1698152	1699180	protein_coding	C	malI	b1620		ECK1615
1699355	1700947	protein_coding	D	malX	b1621		ECK1616
1700957	1702129	protein_coding	D	malY	b1622		ECK1617
1702233	1703234	protein_coding	D	add	b1623		ECK1618
1703268	1704308	protein_coding	C	ydgJ	b1624		ECK1619
1704551	1704676	protein_coding	D	blr	b4409		ECK1620
1704949	1705164	protein_coding	D	cnu	b1625		ECK1621
1705250	1705690	protein_coding	D	ydgK	b1626		ECK1622
1705767	1706348	protein_coding	D	rsxA	b1627		ECK1623
1706348	1706926	protein_coding	D	rsxB	b1628		ECK1624
1706919	1709141	protein_coding	D	rsxC	b1629		ECK1625
1709142	1710200	protein_coding	D	rsxD	b1630		ECK1626
1710204	1710824	protein_coding	D	rsxG	b1631		ECK1627
1710828	1711523	protein_coding	D	rsxE	b1632		ECK1628
1711523	1712158	protein_coding	D	nth	b1633		ECK1629
1712769	1714271	protein_coding	D	dtpA	b1634		ECK1630
1714377	1714982	protein_coding	D	gstA	b1635		ECK1631
1715026	1715889	protein_coding	C	pdxY	b1636		ECK1632
1715948	1717222	protein_coding	C	tyrS	b1637		ECK1633
1717351	1718007	protein_coding	C	pdxH	b1638		ECK1634
1718066	1718395	protein_coding	C	mliC	b1639		ECK1635
1718493	1719602	protein_coding	C	anmK	b1640		ECK1636
1719876	1720343	protein_coding	D	slyB	b1641		ECK1637
1720390	1720824	protein_coding	C	slyA	b1642		ECK1638
1721025	1721261	protein_coding	D	ydhI	b1643		ECK1639
1721264	1722121	protein_coding	D	ydhJ	b1644		ECK1640
1722121	1724133	protein_coding	D	ydhK	b1645		ECK1641
1724134	1724655	protein_coding	C	sodC	b1646		ECK1642
1724736	1725632	protein_coding	C	ydhF	b1647		ECK1643
1725681	1725920	protein_coding	C	ydhL	b1648		ECK1644
1726023	1726622	protein_coding	D	nemR	b1649		ECK1645
1726659	1727756	protein_coding	D	nemA	b1650		ECK1646
1727837	1728244	protein_coding	D	gloA	b1651		ECK1647
1728347	1728994	protein_coding	D	rnt	b1652		ECK1648
1729087	1733703	protein_coding	D	lhr	b1653		ECK1649
1733754	1734101	protein_coding	C	grxD	b1654		ECK1650
1734435	1735250	protein_coding	D	mepH	b1655		ECK1651
1735378	1735959	protein_coding	D	sodB	b1656		ECK1652
1736121	1737290	protein_coding	C	ydhP	b1657		ECK1653
1737456	1737545	protein_coding	C	cydH	b4602		ECK4411
1737844	1738869	protein_coding	D	purR	b1658		ECK1654
1738866	1739798	protein_coding	C	punR	b1659		ECK1655
1739911	1741122	protein_coding	D	punC	b1660		ECK1656
1741413	1742561	protein_coding	D	cfa	b1661		ECK1657
1742601	1743242	protein_coding	C	ribC	b1662		ECK1658
1743457	1744830	protein_coding	D	mdtK	b1663		ECK1659
1744871	1746127	protein_coding	C	ydhQ	b1664		ECK1660
1746435	1746511	tRNA	D	valV	b1665		ECK1661
1746516	1746592	tRNA	D	valW	b1666		ECK1662
1746700	1747005	protein_coding	D	ydhR	b1667		ECK1663
1747131	1748735	protein_coding	D	ydhS	b1668		ECK1664
1748747	1749559	protein_coding	C	ydhT	b1669		ECK1665
1749563	1750348	protein_coding	C	ydhU	b1670		ECK1666
1750345	1751013	protein_coding	C	ydhX	b1671		ECK1667
1751077	1751724	protein_coding	C	ydhW	b1672		ECK1668
1751728	1753830	protein_coding	C	ydhV	b1673		ECK1669
1753851	1754477	protein_coding	C	ydhY	b1674		ECK1670
1754932	1755141	protein_coding	C	fumD	b1675		ECK1671
1755496	1755690	protein_coding	D	ynhH	b4817		ECK4674
1755698	1757110	protein_coding	D	pykF	b1676		ECK1672
1757421	1757657	protein_coding	D	lpp	b1677		ECK1673
1757721	1758725	protein_coding	C	ldtE	b1678		ECK1674
1758874	1759290	protein_coding	C	sufE	b1679		ECK1675
1759303	1760523	protein_coding	C	sufS	b1680		ECK1676
1760520	1761791	protein_coding	C	sufD	b1681		ECK1677
1761766	1762512	protein_coding	C	sufC	b1682		ECK1678
1762522	1764009	protein_coding	C	sufB	b1683		ECK1679
1764018	1764386	protein_coding	C	sufA	b1684		ECK1680
1764713	1764780	ncRNA	C	rydB	b4430		ECK1681
1764934	1765122	protein_coding	C	ydiH	b1685		ECK1682
1765222	1765632	protein_coding	C	menI	b1686		ECK1683
1765629	1768685	protein_coding	C	ydiJ	b1687		ECK1684
1769074	1770186	protein_coding	D	ydiK	b1688		ECK1685
1770372	1770477	ncRNA	D	rprA	b4431		ECK1686
1770615	1770971	protein_coding	D	ydiL	b1689		ECK1687
1771071	1772285	protein_coding	D	ydiM	b1690		ECK1688
1772512	1773777	protein_coding	D	ydiN	b1691		ECK1689
1773789	1774655	protein_coding	D	ydiB	b1692		ECK1690
1774686	1775444	protein_coding	D	aroD	b1693		ECK1691
1775587	1777182	protein_coding	D	ydiF	b1694		ECK1692
1777196	1778347	protein_coding	D	ydiO	b1695		ECK1693
1778390	1779301	protein_coding	C	ydiP	b1696		ECK1694
1779617	1780381	protein_coding	D	ydiQ	b1697		ECK1695
1780401	1781339	protein_coding	D	ydiR	b1698		ECK1696
1781395	1782684	protein_coding	D	ydiS	b1699		ECK1697
1782681	1782974	protein_coding	D	ydiT	b1700		ECK1698
1782977	1784677	protein_coding	D	fadK	b1701		ECK1699
1784734	1787112	protein_coding	C	ppsA	b1702		ECK1700
1787445	1788278	protein_coding	D	ppsR	b1703		ECK1701
1788435	1789481	protein_coding	D	aroH	b1704		ECK1702
1789613	1789804	protein_coding	D	ydiE	b1705		ECK1703
1789808	1791244	protein_coding	C	selO	b1706		ECK1704
1791307	1792020	protein_coding	C	rflP	b1707		ECK1705
1792267	1792731	protein_coding	C	nlpC	b1708		ECK1706
1792809	1793558	protein_coding	C	btuD	b1709		ECK1707
1793558	1794109	protein_coding	C	btuE	b1710		ECK1708
1794172	1795152	protein_coding	C	btuC	b1711		ECK1709
1795253	1795552	protein_coding	C	ihfA	b1712		ECK1710
1795557	1797944	protein_coding	C	pheT	b1713		ECK1711
1797959	1798942	protein_coding	C	pheS	b1714		ECK1712
1799226	1799270	protein_coding	C	pheM	b1715		ECK1713
1799393	1799749	protein_coding	C	rplT	b1716		ECK1714
1799802	1799999	protein_coding	C	rpmI	b1717		ECK1715
1800096	1800638	protein_coding	C	infC	b1718		ECK1716
1800642	1802570	protein_coding	C	thrS	b1719		ECK1717
1805165	1805272	protein_coding	D	yniD	b4535		ECK1719
1805325	1806083	protein_coding	C	ydiY	b1722		ECK1720
1806370	1807299	protein_coding	D	pfkB	b1723		ECK1721
1807400	1807690	protein_coding	D	ydiZ	b1724		ECK1722
1807796	1808656	protein_coding	D	yniA	b1725		ECK1723
1808697	1809233	protein_coding	C	yniB	b1726		ECK1724
1809380	1810048	protein_coding	D	hxpB	b1727		ECK1725
1810211	1810801	protein_coding	D	ydjM	b1728		ECK1726
1810934	1812325	protein_coding	D	tcyP	b1729		ECK1727
1812329	1813132	protein_coding	C	ydjO	b1730		ECK1728
1813421	1813663	protein_coding	C	cedA	b1731		ECK1729
1813867	1816128	protein_coding	D	katE	b1732		ECK1730
1816386	1817135	protein_coding	C	chbG	b1733		ECK1731
1817148	1818500	protein_coding	C	chbF	b1734		ECK1732
1818605	1819447	protein_coding	C	chbR	b1735		ECK1733
1819455	1819805	protein_coding	C	chbA	b1736		ECK1734
1819856	1821214	protein_coding	C	chbC	b1737		ECK1735
1821299	1821619	protein_coding	C	chbB	b1738		ECK1736
1821918	1822256	protein_coding	C	osmE	b1739		ECK1737
1822458	1823285	protein_coding	D	nadE	b1740		ECK1738
1823515	1824402	protein_coding	D	cho	b1741		ECK1739
1824362	1824937	protein_coding	C	ves	b1742		ECK1740
1825140	1825625	protein_coding	C	spy	b1743		ECK1741
1825955	1826923	protein_coding	C	astE	b1744		ECK1742
1826916	1828259	protein_coding	C	astB	b1745		ECK1743
1828256	1829734	protein_coding	C	astD	b1746		ECK1744
1829731	1830765	protein_coding	C	astA	b1747		ECK1745
1830762	1831982	protein_coding	C	astC	b1748		ECK1746
1832428	1833234	protein_coding	D	xthA	b1749		ECK1747
1833401	1834111	protein_coding	D	ydjX	b1750		ECK1748
1834116	1834793	protein_coding	D	ydjY	b1751		ECK1749
1834808	1835515	protein_coding	D	ydjZ	b1752		ECK1750
1835515	1836063	protein_coding	D	ynjA	b1753		ECK1751
1836073	1837239	protein_coding	D	ynjB	b1754		ECK1752
1837212	1838747	protein_coding	D	ynjC	b1755		ECK1753
1838747	1839400	protein_coding	D	ynjD	b1756		ECK1754
1839467	1840774	protein_coding	D	ynjE	b1757		ECK1755
1840783	1841403	protein_coding	C	ynjF	b1758		ECK1756
1841490	1841897	protein_coding	D	nudG	b1759		ECK1757
1841863	1842135	protein_coding	C	ynjH	b1760		ECK1758
1842371	1843714	protein_coding	D	gdhA	b1761		ECK1759
1843831	1844871	protein_coding	C	ynjI	b1762		ECK1760
1844999	1846960	protein_coding	C	topB	b1763		ECK1761
1846965	1848008	protein_coding	C	selD	b1764		ECK1762
1848125	1848676	protein_coding	C	ydjA	b1765		ECK1763
1848837	1850693	protein_coding	D	sppA	b1766		ECK1764
1850860	1851876	protein_coding	D	ansA	b1767		ECK1765
1851887	1852528	protein_coding	D	pncA	b1768		ECK1766
1852621	1853979	protein_coding	C	ydjE	b1769		ECK1767
1854096	1854854	protein_coding	C	ydjF	b1770		ECK1768
1854991	1855971	protein_coding	C	ydjG	b1771		ECK1769
1855981	1856928	protein_coding	C	ydjH	b1772		ECK1770
1856933	1857769	protein_coding	C	ydjI	b1773		ECK1771
1857790	1858833	protein_coding	C	ydjJ	b1774		ECK1772
1858850	1860229	protein_coding	C	ydjK	b1775		ECK1773
1860256	1861332	protein_coding	C	ydjL	b1776		ECK1774
1861702	1861974	protein_coding	C	yeaC	b1777		ECK1775
1862016	1862429	protein_coding	C	msrB	b1778		ECK1776
1862771	1863766	protein_coding	D	gapA	b1779		ECK1777
1863850	1864734	protein_coding	D	yeaD	b1780		ECK1778
1864782	1865636	protein_coding	C	yeaE	b1781		ECK1779
1865726	1866472	protein_coding	C	mipA	b1782		ECK1780
1866908	1868842	protein_coding	D	yeaG	b1783		ECK1781
1868955	1870238	protein_coding	D	yeaH	b1784		ECK1782
1870385	1871860	protein_coding	D	cdgI	b1785		ECK1783
